Date,IRFM11.SA,IMAB11.SA,^BVSP,^GSPC,BRL=X,GC=F,BTC-USD
2022-03-01,0.00993633524701898,0.03797466780962555,0.06060525711053377,0.03577328837154625,-0.07553202638879719,0.02621876704101611,0.05430112933630005
2022-04-01,-0.0035357931766827333,0.004467553102456279,-0.10102584188201569,-0.08795671180434306,0.04205718286885274,-0.020469886796252945,-0.17180562778839858
2022-05-01,0.00401114065804653,0.004207217981122335,0.03221291112017499,5.317770464463578e-05,-0.04384046587150636,0.0,-0.15703524015723236
2022-06-01,0.002304878943739208,0.00754126462190241,-0.11503264452048023,-0.08391999993382682,0.09016500769326874,-0.05509876423391735,-0.37768830820493093
2022-07-01,0.011497776504717505,-0.02067242368565847,0.04691400621054975,0.09111639173021002,-0.001949446555427281,-0.022836844814264734,0.17954101668545608
2022-08-01,0.02394656140153284,0.008370768395628891,0.06162942858527609,-0.04244012827299837,-0.00945697482670993,-0.028419067951734434,-0.14085561097213029
2022-09-01,0.01420957843641224,0.012752616982286247,0.004693078166229991,-0.09339567201327437,0.0535543634290605,-0.02942551551685535,-0.030822039575552185
2022-10-01,0.00817287237921871,0.011522941520392127,0.05452711360724116,0.0798634138370089,-0.019958553112705113,-0.015940808235575088,0.05475483351418764
2022-11-01,-0.01042271571538167,-0.009042915545068086,-0.030602307884554092,0.053752893352493114,-0.003838500925272381,0.06730238641898212,-0.16233625149087516
2022-12-01,0.011995314328596463,0.0043849580306432046,-0.02182493821453335,-0.05897147407473047,0.0027903147440273557,0.042210739502792194,-0.03617484988577191
2023-01-01,0.011853132281106182,0.00023594859075415364,0.03181830575019773,0.0617528578346791,-0.031800667999874355,0.0,0.398355562196792
2023-02-01,0.008142852783203036,0.02253160006778887,-0.0757495684036219,-0.02611249393181858,0.016578968245940517,0.0050558188102729495,0.00034877106732977836
2023-03-01,0.023947887894495645,0.020996766133093203,-0.029066443029771682,0.03505161257710898,-0.020578086545620655,0.0766034084508378,0.23031275933019146
2023-04-01,0.01107106834642857,0.02293783931408888,0.02502895506566416,0.014642341662481018,-0.021108660670629997,0.010716087143695985,0.027751556410733347
2023-05-01,0.022447295982088722,0.023969934808411697,0.037373601961084635,0.002482347368192972,0.009949475461901391,-0.013165143205511987,-0.070011342199917
2023-06-01,0.022757759666504507,0.018878102023855314,0.09001707666035896,0.06472746490423464,-0.03559231162124343,-0.02179339492645238,0.11967798146804087
2023-07-01,0.009031345526583578,0.014928572871019119,0.03265389077544523,0.031138932355010862,-0.02724687027732975,0.025714447473768498,-0.04092037651288716
2023-08-01,0.006485925849684326,-0.0075109661602210664,-0.05085162739968674,-0.017716390070854016,0.03495439594131655,-0.0163918035159224,-0.11285070504336647
2023-09-01,0.001159994477808679,-0.008303562335457593,0.007110642636208198,-0.048719367465624885,0.02925295057862498,-0.046486419283759406,0.039968549920561314
2023-10-01,0.0032183316042462273,-0.010598834299655913,-0.029348432205207442,-0.02197968873798295,0.002921639169601642,0.0,0.28551947543569023
2023-11-01,0.02617735028280066,0.02967331888311553,0.12538888496075806,0.08917926878197013,-0.028140582714438533,0.10280829095285315,0.08783270039094293
2023-12-01,0.014755536915889156,0.028401952242309125,0.05382821151172923,0.04422923115636013,-0.013284953109213404,0.011922833545408684,0.12071360157473277
2024-01-01,0.007147280593330807,-0.005462831804379897,-0.047941275105265135,0.015895707598991615,0.023011403612845482,-0.006788208234537851,0.007510151676246579
2024-02-01,0.002814091742228575,0.004475663231951366,0.009925480618698801,0.05172064062372317,0.0034340789008788786,-0.0013180781588525425,0.43716858418659976
2024-03-01,0.006344610520614857,0.0015190027937104222,-0.007084172996434712,0.031018779915342964,0.009240405971556731,0.08393212849886278,0.16561329171152273
2024-04-01,-0.004970946234508222,-0.013043487316729663,-0.01703276973756107,-0.04161507173789869,0.02070539790869641,0.033372419617130555,-0.14995437921729393
2024-05-01,0.006579760174671989,0.010347322302171724,-0.03038340586385435,0.0480211901511991,0.016630778854821227,0.013747054788550983,0.11304277803921714
2024-06-01,-0.0032684211410973774,-0.0077063690434425736,0.014815967501515148,0.03466980128308328,0.07496979264306258,0.0020664036462707536,-0.07131456883230869
2024-07-01,0.01263056791088002,0.016247663273797786,0.03022428111406139,0.011321316887868749,0.0033976597196807568,0.04244535416963191,0.030966973402063003
2024-08-01,0.006236559002040787,0.01649069321240848,0.06542788205433525,0.022834706936630367,-0.0004099485609734277,0.027735441511693715,-0.08742521094720224
2024-09-01,0.0027413077873201797,-0.015036073777130787,-0.030793211964354028,0.020196884090601275,-0.03130795427436972,0.0,0.07392927032290175
2024-10-01,0.0009509311026565381,-0.010143639041137353,-0.0159540571706015,-0.009896743303151712,0.06057206418046435,0.0980431450849053,0.10872796248193972
2024-11-01,-0.0029687685870798397,0.01765427695074373,-0.031184229799634533,0.057301295482098835,0.03659993914477799,-0.02968997092298853,0.3736209803256596
2024-12-01,-0.02155785586387038,-0.04077770531247715,-0.042851004233376844,-0.02499013704848363,0.034269737907197895,0.0,-0.03131032825862812
2025-01-01,0.025806391695801123,0.011225463479179965,0.0486519292003027,0.0270163042404441,-0.04911054689354233,0.058524651863003374,0.09607082167329573
2025-02-01,0.007238645243279995,0.0026724445861214807,-0.026447853490307982,-0.014242092699825126,-0.006042994974154836,0.008640017361111196,-0.17608526437187266
2025-03-01,0.012606028857772289,0.018862083857797307,0.06075782376077976,-0.05754469768137538,-0.013855144569687394,0.10081782116372495,-0.021619399346929025
2025-04-01,0.02966844842697758,0.0205252130803395,0.03690311684323655,-0.007624943346289825,-0.023983631138830175,0.058345058384461135,0.14123018539860022
2025-05-01,0.009717521020921716,0.017450425295681526,0.014511316605832603,0.06152382614078289,0.008024948935151377,-0.004871436507186133,0.11072156686350643
2025-06-01,0.017345602519817538,0.010755820185811338,0.013340436556299018,0.049606839467715824,-0.03295614623398735,0.0,0.023865516830480216
2025-07-01,0.0031898941200207975,-0.008723957952387895,-0.041654963811169954,0.0216665625306407,0.017705834030664613,0.0013074429006065813,0.08048574368152783
2025-08-01,0.01688597551600024,0.009864570870544265,0.062755972375649,0.019066444295036122,-0.026545138786436828,0.054809912145106665,-0.06497588926270748
2025-09-01,0.010998536725861374,0.00488414235944834,0.03404703652897001,0.035323687218701494,-0.019475257736215723,0.10567985226599852,0.053765260876786236
2025-10-01,-0.0019197984329637485,-0.006289942439624885,-0.03337732584776765,0.003906711405182284,-0.0019730450859618553,0.03535722950991915,0.06483912554260751
