,0
BRL=X,0.1382472569202332
BTC-USD,0.15482406357912515
GC=F,0.500029524736923
IMAB11.SA,0.0
IRFM11.SA,0.20306029271113854
^BVSP,9.519841672079709e-08
^GSPC,0.003838766854163347
nan,0.0
